#	Naam	Aanbevolen door	Aantal stemmen	Procentueel	District	Verkiezingdatum	Type	Omvang electoraat	Opkomst	Aantal stembriefjes	Aantal stemmen geldig	Aantal stemmen blanco	Aantal zetels	Kiesdrempel
1.	mr. W.J. baron van Welderen Rengers		1168	60.71%	Dokkum	25/08/1885	tussentijds	2,689	1,935	1,936	1,924	7	1	962
2.	jhr.mr. M.A. de Savornin Lohman		733	38.10%	Dokkum	25/08/1885	tussentijds	2,689	1,935	1,936	1,924	7	1	962
1.	mr. W.J. baron van Welderen Rengers	(AH)*	1338	57.92%	Dokkum	15/06/1886	algemeen	2,818	2,331	2,331	4,620	34	2	1,155
2.	dr. E.B.  Kielstra	(AH)*	1328	57.49%	Dokkum	15/06/1886	algemeen	2,818	2,331	2,331	4,620	34	2	1,155
3.	mr. U.H.  Huber	AR(DT)	920	39.83%	Dokkum	15/06/1886	algemeen	2,818	2,331	2,331	4,620	34	2	1,155
4.	mr. L.W.C.  Keuchenius	AR(DT)	901	39.00%	Dokkum	15/06/1886	algemeen	2,818	2,331	2,331	4,620	34	2	1,155
5.	dr. V.  Bruinsma		58	2.51%	Dokkum	15/06/1886	algemeen	2,818	2,331	2,331	4,620	34	2	1,155
6.	P.C.F.  Frowein		44	1.90%	Dokkum	15/06/1886	algemeen	2,818	2,331	2,331	4,620	34	2	1,155
1.	mr. W.J. baron van Welderen Rengers		1188	61.78%	Dokkum	01/09/1887	algemeen	2,759	1,930	1,930	3,846	12	2	962
2.	dr. E.B.  Kielstra		1157	60.17%	Dokkum	01/09/1887	algemeen	2,759	1,930	1,930	3,846	12	2	962
3.	mr. U.H.  Huber	AR	760	39.52%	Dokkum	01/09/1887	algemeen	2,759	1,930	1,930	3,846	12	2	962
4.	mr. L.W.C.  Keuchenius	AR	721	37.49%	Dokkum	01/09/1887	algemeen	2,759	1,930	1,930	3,846	12	2	962
1.	mr. A.J.  Duymaer van Twist		706	80.87%	Steenwijk	27/08/1850	algemeen	1,503	910	911	873	8	1	437
2.	mr. A.F.  Jongstra		92	10.54%	Steenwijk	27/08/1850	algemeen	1,503	910	911	873	8	1	437
3.	mr. N. van Heloma		28	3.21%	Steenwijk	27/08/1850	algemeen	1,503	910	911	873	8	1	437
4.	mr. G.  Groen van Prinsterer		27	3.09%	Steenwijk	27/08/1850	algemeen	1,503	910	911	873	8	1	437
1.	mr. N. van Heloma		282	36.81%	Steenwijk	20/02/1851	tussentijds	1,503	769	773	766	3	1	383
2.	J.A. de Fremery		221	28.85%	Steenwijk	20/02/1851	tussentijds	1,503	769	773	766	3	1	383
3.	mr. J.A.G. de Vos van Steenwijk		125	16.32%	Steenwijk	20/02/1851	tussentijds	1,503	769	773	766	3	1	383
4.	mr. J.J.L. van der Brugghen		97	12.66%	Steenwijk	20/02/1851	tussentijds	1,503	769	773	766	3	1	383
1.	J.A. de Fremery		424	51.77%	Steenwijk	05/03/1851	herstemming	1,503	826	826	819	5	1	410
2.	mr. N. van Heloma		395	48.23%	Steenwijk	05/03/1851	herstemming	1,503	826	826	819	5	1	410
1.	mr. J. van Lennep		500	54.00%	Steenwijk	17/05/1853	algemeen	1,441	932	932	926	1	1	463
2.	J.A. de Fremery		149	16.09%	Steenwijk	17/05/1853	algemeen	1,441	932	932	926	1	1	463
3.	mr. L.  Metman		120	12.96%	Steenwijk	17/05/1853	algemeen	1,441	932	932	926	1	1	463
4.	mr. P.M. van Goens		72	7.78%	Steenwijk	17/05/1853	algemeen	1,441	932	932	926	1	1	463
5.	mr. N. van Heloma		64	6.91%	Steenwijk	17/05/1853	algemeen	1,441	932	932	926	1	1	463
1.	mr. A.J.  Duymaer van Twist		307	55.02%	Steenwijk	10/06/1856	periodiek	1,522	589	589	558	1	1	279
2.	mr. J. van Lennep		198	35.48%	Steenwijk	10/06/1856	periodiek	1,522	589	589	558	1	1	279
3.	J.A. de Fremery		32	5.73%	Steenwijk	10/06/1856	periodiek	1,522	589	589	558	1	1	279
1.	jhr. C.M.  Storm van 's Gravesande		384	55.81%	Steenwijk	31/10/1856	tussentijds	1,522	712	712	688	2	1	344
2.	B.P.G. van Diggelen		178	25.87%	Steenwijk	31/10/1856	tussentijds	1,522	712	712	688	2	1	344
3.	mr. L.  Metman		117	17.01%	Steenwijk	31/10/1856	tussentijds	1,522	712	712	688	2	1	344
1.	jhr. C.M.  Storm van 's Gravesande		318	56.28%	Steenwijk	12/06/1860	periodiek	1,365	583	583	565	7	1	283
2.	J.  Zeehuizen		174	30.80%	Steenwijk	12/06/1860	periodiek	1,365	583	583	565	7	1	283
3.	mr. G.  Groen van Prinsterer		44	7.79%	Steenwijk	12/06/1860	periodiek	1,365	583	583	565	7	1	283
4.	J. van Andel		17	3.01%	Steenwijk	12/06/1860	periodiek	1,365	583	583	565	7	1	283
1.	jhr. C.M.  Storm van 's Gravesande		288	54.34%	Steenwijk	14/06/1864	periodiek	1,419	536	536	530	4	1	265
2.	J.  Meesters		144	27.17%	Steenwijk	14/06/1864	periodiek	1,419	536	536	530	4	1	265
3.	J. van Eik		70	13.21%	Steenwijk	14/06/1864	periodiek	1,419	536	536	530	4	1	265
1.	jhr. C.M.  Storm van 's Gravesande		506	60.02%	Steenwijk	30/10/1866	algemeen	1,455	870	870	843	1	1	422
2.	jhr.mr. J.W. van Loon		296	35.11%	Steenwijk	30/10/1866	algemeen	1,455	870	870	843	1	1	422
3.	J.L.  Bernhardi		28	3.32%	Steenwijk	30/10/1866	algemeen	1,455	870	870	843	1	1	422
1.	jhr. C.M.  Storm van 's Gravesande		513	59.44%	Steenwijk	22/01/1868	algemeen	1,449	877	877	863	0	1	432
2.	jhr.mr. J.W. van Loon		325	37.66%	Steenwijk	22/01/1868	algemeen	1,449	877	877	863	0	1	432
1.	jhr. C.M.  Storm van 's Gravesande	(AH)*	523	78.18%	Steenwijk	13/06/1871	periodiek	1,416	675	675	669	4	1	335
2.	mr. J.W.  Gefken		110	16.44%	Steenwijk	13/06/1871	periodiek	1,416	675	675	669	4	1	335
3.	dr. A.  Kuyper		24	3.59%	Steenwijk	13/06/1871	periodiek	1,416	675	675	669	4	1	335
1.	jhr. C.M.  Storm van 's Gravesande		664	59.18%	Steenwijk	08/06/1875	periodiek	1,511	1,132	1,132	1,122	5	1	561
2.	mr. L.W.C.  Keuchenius	AR	455	40.55%	Steenwijk	08/06/1875	periodiek	1,511	1,132	1,132	1,122	5	1	561
1.	mr. A.J.  Thomassen Ã  Thuessink van der Hoop		564	47.92%	Steenwijk	10/06/1879	periodiek	1,539	1,185	1,185	1,177	3	1	589
2.	mr. P.J.G. van Diggelen	(AH)*	389	33.05%	Steenwijk	10/06/1879	periodiek	1,539	1,185	1,185	1,177	3	1	589
3.	mr. A.J.  Dijckmeester	(AH)*	222	18.86%	Steenwijk	10/06/1879	periodiek	1,539	1,185	1,185	1,177	3	1	589
1.	mr. A.J.  Thomassen Ã  Thuessink van der Hoop		711	52.43%	Steenwijk	24/06/1879	herstemming	1,539	1,366	1,367	1,356	10	1	678
2.	mr. P.J.G. van Diggelen	(AH)*	645	47.57%	Steenwijk	24/06/1879	herstemming	1,539	1,366	1,367	1,356	10	1	678
1.	G.H.  Thomassen Ã  Thuessink van der Hoop		718	53.46%	Steenwijk	11/04/1882	tussentijds	1,591	1,348	1,348	1,343	4	1	672
2.	mr. P.J.G. van Diggelen		624	46.46%	Steenwijk	11/04/1882	tussentijds	1,591	1,348	1,348	1,343	4	1	672
1.	G.H.  Thomassen Ã  Thuessink van der Hoop	AR(DT)	772	53.87%	Steenwijk	12/06/1883	periodiek	1,646	1,434	1,434	1,433	1	1	717
2.	mr. A.J.  Dijckmeester	(AH)*	657	45.85%	Steenwijk	12/06/1883	periodiek	1,646	1,434	1,434	1,433	1	1	717
1.	G.H.  Thomassen Ã  Thuessink van der Hoop	AR(DT)	719	55.31%	Steenwijk	28/10/1884	algemeen	1,631	1,307	1,307	1,300	6	1	650
2.	mr. A.J.  Dijckmeester	(AH)*	574	44.15%	Steenwijk	28/10/1884	algemeen	1,631	1,307	1,307	1,300	6	1	650
1.	J.R.  Meesters	(AH)*	820	52.40%	Steenwijk	15/06/1886	algemeen	1,725	1,572	1,572	1,565	4	1	783
2.	G.H.  Thomassen Ã  Thuessink van der Hoop	AR(DT)	741	47.35%	Steenwijk	15/06/1886	algemeen	1,725	1,572	1,572	1,565	4	1	783
1.	J.R.  Meesters		811	56.09%	Steenwijk	01/09/1887	algemeen	1,713	1,464	1,464	1,446	11	1	723
2.	G.H.  Thomassen Ã  Thuessink van der Hoop	AR(DT)	626	43.29%	Steenwijk	01/09/1887	algemeen	1,713	1,464	1,464	1,446	11	1	723
1.	mr. B.W.A.E. baron van Sloet tot Oldhuis		1115	58.89%	Zwolle	27/08/1850	algemeen	2,439	1,923	1,923	3,787	46	2	947
2.	mr. A.J.  Duymaer van Twist		750	39.61%	Zwolle	27/08/1850	algemeen	2,439	1,923	1,923	3,787	46	2	947
3.	B.P.G. van Diggelen		478	25.24%	Zwolle	27/08/1850	algemeen	2,439	1,923	1,923	3,787	46	2	947
4.	mr. G.  Groen van Prinsterer		410	21.65%	Zwolle	27/08/1850	algemeen	2,439	1,923	1,923	3,787	46	2	947
5.	mr. Ã. baron van Mackay		257	13.57%	Zwolle	27/08/1850	algemeen	2,439	1,923	1,923	3,787	46	2	947
6.	mr. A. de Pinto		252	13.31%	Zwolle	27/08/1850	algemeen	2,439	1,923	1,923	3,787	46	2	947
7.	jhr. C.M.  Storm van 's Gravesande		230	12.15%	Zwolle	27/08/1850	algemeen	2,439	1,923	1,923	3,787	46	2	947
8.	mr. P.M. van Goens		63	3.33%	Zwolle	27/08/1850	algemeen	2,439	1,923	1,923	3,787	46	2	947
9.	mr. W.G.  Hovy		52	2.75%	Zwolle	27/08/1850	algemeen	2,439	1,923	1,923	3,787	46	2	947
1.	mr. G.  Groen van Prinsterer		955	57.39%	Zwolle	11/09/1850	tussentijds	2,439	1,684	1,686	1,664	10	1	832
2.	B.P.G. van Diggelen		432	25.96%	Zwolle	11/09/1850	tussentijds	2,439	1,684	1,686	1,664	10	1	832
3.	mr. A. de Pinto		110	6.61%	Zwolle	11/09/1850	tussentijds	2,439	1,684	1,686	1,664	10	1	832
4.	mr. N. van Heloma		43	2.58%	Zwolle	11/09/1850	tussentijds	2,439	1,684	1,686	1,664	10	1	832
5.	dr. W.R. baron van HoÃ«vell		40	2.40%	Zwolle	11/09/1850	tussentijds	2,439	1,684	1,686	1,664	10	1	832
1.	mr. G.  Groen van Prinsterer		520	34.46%	Zwolle	08/06/1852	periodiek	2,650	1,530	1,530	1,509	14	1	755
2.	B.P.G. van Diggelen		499	33.07%	Zwolle	08/06/1852	periodiek	2,650	1,530	1,530	1,509	14	1	755
3.	mr. J.C.  Bijsterbos		403	26.71%	Zwolle	08/06/1852	periodiek	2,650	1,530	1,530	1,509	14	1	755
4.	J.  Zeehuizen		40	2.65%	Zwolle	08/06/1852	periodiek	2,650	1,530	1,530	1,509	14	1	755
1.	mr. G.  Groen van Prinsterer		928	53.46%	Zwolle	22/06/1852	herstemming	2,650	1,757	1,758	1,736	20	1	868
2.	B.P.G. van Diggelen		808	46.54%	Zwolle	22/06/1852	herstemming	2,650	1,757	1,758	1,736	20	1	868
1.	mr. G.  Groen van Prinsterer		1224	61.34%	Zwolle	17/05/1853	algemeen	2,731	2,029	2,030	3,991	37	2	998
2.	mr. W.L.F.C.  ridder van Rappard		869	43.55%	Zwolle	17/05/1853	algemeen	2,731	2,029	2,030	3,991	37	2	998
3.	mr. B.W.A.E. baron van Sloet tot Oldhuis		795	39.84%	Zwolle	17/05/1853	algemeen	2,731	2,029	2,030	3,991	37	2	998
4.	mr. J.R.  Thorbecke		636	31.87%	Zwolle	17/05/1853	algemeen	2,731	2,029	2,030	3,991	37	2	998
5.	G. graaf van Schimmelpenninck		410	20.55%	Zwolle	17/05/1853	algemeen	2,731	2,029	2,030	3,991	37	2	998
1.	mr. B.W.A.E. baron van Sloet tot Oldhuis		1009	53.33%	Zwolle	31/05/1853	herstemming	2,731	1,904	1,905	1,892	8	1	946
2.	mr. W.L.F.C.  ridder van Rappard		883	46.67%	Zwolle	31/05/1853	herstemming	2,731	1,904	1,905	1,892	8	1	946
1.	mr. J.P.P. baron van Zuylen van Nijevelt		930	55.09%	Zwolle	13/06/1854	periodiek	2,731	1,704	1,705	1,688	13	1	844
2.	mr. G.  Groen van Prinsterer		738	43.72%	Zwolle	13/06/1854	periodiek	2,731	1,704	1,705	1,688	13	1	844
1.	mr. B.W.A.E. baron van Sloet tot Oldhuis		904	63.71%	Zwolle	10/06/1856	periodiek	2,871	1,429	1,429	1,419	9	1	710
2.	mr. G.  Groen van Prinsterer		491	34.60%	Zwolle	10/06/1856	periodiek	2,871	1,429	1,429	1,419	9	1	710
1.	mr. J.P.P. baron van Zuylen van Nijevelt		679	62.52%	Zwolle	08/06/1858	periodiek	2,948	1,101	1,101	1,086	12	1	543
2.	jhr.mr. F. van Hogendorp		373	34.35%	Zwolle	08/06/1858	periodiek	2,948	1,101	1,101	1,086	12	1	543
1.	mr. P.  Mijer		508	44.88%	Zwolle	12/06/1860	periodiek	2,973	1,140	1,144	1,132	5	1	566
2.	T.J.  Stieltjes		459	40.55%	Zwolle	12/06/1860	periodiek	2,973	1,140	1,144	1,132	5	1	566
3.	mr. S.J. van Roijen		121	10.69%	Zwolle	12/06/1860	periodiek	2,973	1,140	1,144	1,132	5	1	566
1.	mr. P.  Mijer		744	50.37%	Zwolle	26/06/1860	herstemming	2,973	1,484	1,484	1,477	6	1	739
2.	T.J.  Stieltjes		733	49.63%	Zwolle	26/06/1860	herstemming	2,973	1,484	1,484	1,477	6	1	739
1.	mr. J.P.J.A. graaf van Zuylen van Nijevelt		484	32.46%	Zwolle	09/04/1861	tussentijds	2,973	1,503	1,504	1,491	11	1	746
2.	mr. A. van Naamen van Eemnes		346	23.21%	Zwolle	09/04/1861	tussentijds	2,973	1,503	1,504	1,491	11	1	746
3.	mr. G.A. de Meester		222	14.89%	Zwolle	09/04/1861	tussentijds	2,973	1,503	1,504	1,491	11	1	746
4.	mr. G.A.  IJssel de Schepper		171	11.47%	Zwolle	09/04/1861	tussentijds	2,973	1,503	1,504	1,491	11	1	746
5.	mr. W.G.  Hovy		142	9.52%	Zwolle	09/04/1861	tussentijds	2,973	1,503	1,504	1,491	11	1	746
6.	mr. H.J.A.  Raedt van Oldenbarnevelt		99	6.64%	Zwolle	09/04/1861	tussentijds	2,973	1,503	1,504	1,491	11	1	746
1.	mr. J.P.J.A. graaf van Zuylen van Nijevelt		710	50.32%	Zwolle	23/04/1861	herstemming	2,973	1,420	1,420	1,411	6	1	706
2.	mr. A. van Naamen van Eemnes		701	49.68%	Zwolle	23/04/1861	herstemming	2,973	1,420	1,420	1,411	6	1	706
1.	mr. G.A. de Meester		514	36.30%	Zwolle	10/06/1862	periodiek	3,085	1,424	1,424	1,416	4	1	708
2.	mr. G.  Groen van Prinsterer		474	33.47%	Zwolle	10/06/1862	periodiek	3,085	1,424	1,424	1,416	4	1	708
3.	mr. G.A.  IJssel de Schepper		173	12.22%	Zwolle	10/06/1862	periodiek	3,085	1,424	1,424	1,416	4	1	708
4.	mr. W.G.  Hovy		172	12.15%	Zwolle	10/06/1862	periodiek	3,085	1,424	1,424	1,416	4	1	708
5.	mr. A. van Naamen van Eemnes		70	4.94%	Zwolle	10/06/1862	periodiek	3,085	1,424	1,424	1,416	4	1	708
1.	mr. G.A. de Meester		977	55.57%	Zwolle	24/06/1862	herstemming	3,085	1,767	1,768	1,758	6	1	879
2.	mr. G.  Groen van Prinsterer		781	44.43%	Zwolle	24/06/1862	herstemming	3,085	1,767	1,768	1,758	6	1	879
1.	mr. H.J.A.  Raedt van Oldenbarnevelt		414	28.65%	Zwolle	22/03/1864	tussentijds	3,159	1,467	1,467	1,445	12	1	723
2.	mr. G.A.  IJssel de Schepper		407	28.17%	Zwolle	22/03/1864	tussentijds	3,159	1,467	1,467	1,445	12	1	723
3.	O. baron van Wassenaer van Catwijck		297	20.55%	Zwolle	22/03/1864	tussentijds	3,159	1,467	1,467	1,445	12	1	723
4.	mr. J.W.J. baron van Vos van Steenwijk		195	13.49%	Zwolle	22/03/1864	tussentijds	3,159	1,467	1,467	1,445	12	1	723
5.	mr. J.P.P. baron van Zuylen van Nijevelt		105	7.27%	Zwolle	22/03/1864	tussentijds	3,159	1,467	1,467	1,445	12	1	723
1.	mr. G.A.  IJssel de Schepper		978	57.90%	Zwolle	05/04/1864	herstemming	3,159	1,709	1,709	1,689	16	1	845
2.	mr. H.J.A.  Raedt van Oldenbarnevelt		711	42.10%	Zwolle	05/04/1864	herstemming	3,159	1,709	1,709	1,689	16	1	845
1.	mr. P.  Mijer		769	56.09%	Zwolle	14/06/1864	periodiek	2,667	1,385	1,386	1,371	14	1	686
2.	mr. S.J. van Roijen		389	28.37%	Zwolle	14/06/1864	periodiek	2,667	1,385	1,386	1,371	14	1	686
3.	mr. J.  Kalff		205	14.95%	Zwolle	14/06/1864	periodiek	2,667	1,385	1,386	1,371	14	1	686
1.	mr. G.A.  IJssel de Schepper		1108	62.99%	Zwolle	12/06/1866	periodiek	2,701	1,784	1,785	1,759	9	1	880
2.	mr. G.  Groen van Prinsterer		624	35.47%	Zwolle	12/06/1866	periodiek	2,701	1,784	1,785	1,759	9	1	880
1.	T.J.  Stieltjes		615	34.82%	Zwolle	12/06/1866	tussentijds	2,701	1,784	1,785	1,766	10	1	883
2.	jhr.mr. H.A.  Wttewael van Stoetwegen		577	32.67%	Zwolle	12/06/1866	tussentijds	2,701	1,784	1,785	1,766	10	1	883
3.	mr. C.T. graaf van Lynden van Sandenburg		522	29.56%	Zwolle	12/06/1866	tussentijds	2,701	1,784	1,785	1,766	10	1	883
1.	jhr.mr. H.A.  Wttewael van Stoetwegen		898	51.61%	Zwolle	26/06/1866	herstemming	2,701	1,771	1,770	1,740	22	1	870
2.	T.J.  Stieltjes		842	48.39%	Zwolle	26/06/1866	herstemming	2,701	1,771	1,770	1,740	22	1	870
1.	T.J.  Stieltjes		1309	68.79%	Zwolle	30/10/1866	algemeen	2,701	1,926	1,926	3,806	46	2	952
2.	mr. G.A.  IJssel de Schepper		775	40.73%	Zwolle	30/10/1866	algemeen	2,701	1,926	1,926	3,806	46	2	952
3.	mr. A. van Naamen van Eemnes		677	35.58%	Zwolle	30/10/1866	algemeen	2,701	1,926	1,926	3,806	46	2	952
4.	O. baron van Wassenaer van Catwijck		498	26.17%	Zwolle	30/10/1866	algemeen	2,701	1,926	1,926	3,806	46	2	952
5.	mr. L.W.C.  Keuchenius		449	23.59%	Zwolle	30/10/1866	algemeen	2,701	1,926	1,926	3,806	46	2	952
1.	mr. A. van Naamen van Eemnes		982	59.52%	Zwolle	13/11/1866	herstemming	2,701	1,662	1,662	1,650	11	1	825
2.	mr. G.A.  IJssel de Schepper		667	40.42%	Zwolle	13/11/1866	herstemming	2,701	1,662	1,662	1,650	11	1	825
1.	mr. A. van Naamen van Eemnes		1124	66.59%	Zwolle	22/01/1868	algemeen	2,739	1,716	1,716	3,376	50	2	844
2.	mr. J.W.  Gefken		879	52.07%	Zwolle	22/01/1868	algemeen	2,739	1,716	1,716	3,376	50	2	844
3.	T.J.  Stieltjes		774	45.85%	Zwolle	22/01/1868	algemeen	2,739	1,716	1,716	3,376	50	2	844
4.	mr. G.  Groen van Prinsterer		566	33.53%	Zwolle	22/01/1868	algemeen	2,739	1,716	1,716	3,376	50	2	844
1.	jhr.mr. J.A.  Sandberg	(AH)*	1094	56.68%	Zwolle	08/06/1869	periodiek	2,625	1,945	1,945	1,930	6	1	965
2.	mr. J.W.  Gefken	AK/DT/DZH	829	42.95%	Zwolle	08/06/1869	periodiek	2,625	1,945	1,945	1,930	6	1	965
1.	mr. A. van Naamen van Eemnes	(AH)*	922	54.49%	Zwolle	13/06/1871	periodiek	2,607	1,702	1,703	1,692	8	1	846
2.	mr. J.W.  Gefken		423	25.00%	Zwolle	13/06/1871	periodiek	2,607	1,702	1,703	1,692	8	1	846
3.	mr. A.F.  Vos de Wael		282	16.67%	Zwolle	13/06/1871	periodiek	2,607	1,702	1,703	1,692	8	1	846
1.	jhr.mr. J.A.  Sandberg	(AH)*	918	51.00%	Zwolle	10/06/1873	periodiek	2,680	1,814	1,819	1,800	12	1	900
2.	mr. L.W.C.  Keuchenius	AR	572	31.78%	Zwolle	10/06/1873	periodiek	2,680	1,814	1,819	1,800	12	1	900
3.	mr. J.W.  Gefken		302	16.78%	Zwolle	10/06/1873	periodiek	2,680	1,814	1,819	1,800	12	1	900
1.	mr. A. van Naamen van Eemnes	AH(DZH)	1065	53.95%	Zwolle	08/06/1875	periodiek	2,767	1,983	1,984	1,974	7	1	987
2.	mr. J.W.  Gefken	AR(DT)	886	44.88%	Zwolle	08/06/1875	periodiek	2,767	1,983	1,984	1,974	7	1	987
1.	jhr.mr. J.A.  Sandberg	(AH)*	1025	52.97%	Zwolle	12/06/1877	periodiek	2,808	1,960	1,958	1,935	2	1	968
2.	A. baron van Dedem	AR(DT)	894	46.20%	Zwolle	12/06/1877	periodiek	2,808	1,960	1,958	1,935	2	1	968
1.	mr. A. van Naamen van Eemnes	(AH)*	788	43.20%	Zwolle	10/06/1879	periodiek	2,828	1,835	1,835	1,824	8	1	912
2.	A. baron van Dedem	AR	776	42.54%	Zwolle	10/06/1879	periodiek	2,828	1,835	1,835	1,824	8	1	912
3.	mr. L.G.  Verwer	(DT)*	235	12.88%	Zwolle	10/06/1879	periodiek	2,828	1,835	1,835	1,824	8	1	912
1.	A. baron van Dedem	AR(DT)	1329	54.92%	Zwolle	24/06/1879	herstemming	2,828	2,431	2,431	2,420	7	1	1,210
2.	mr. A. van Naamen van Eemnes	(AH)*	1091	45.08%	Zwolle	24/06/1879	herstemming	2,828	2,431	2,431	2,420	7	1	1,210
1.	jhr.mr. T.A.J. van Asch van Wijck	AR(DT)	1333	52.17%	Zwolle	14/06/1881	periodiek	2,981	2,564	2,565	2,555	9	1	1,278
2.	jhr.mr. J.A.  Sandberg	(AH)*	1213	47.48%	Zwolle	14/06/1881	periodiek	2,981	2,564	2,565	2,555	9	1	1,278
1.	A. baron van Dedem	AR(DT)	1476	57.77%	Zwolle	12/06/1883	periodiek	3,016	2,589	2,589	2,555	13	1	1,278
2.	mr. S.J. van Roijen	(AH)*	1071	41.92%	Zwolle	12/06/1883	periodiek	3,016	2,589	2,589	2,555	13	1	1,278
1.	A. baron van Dedem	AR(DT)	1475	57.24%	Zwolle	28/10/1884	algemeen	3,042	2,603	2,603	5,154	46	2	1,289
2.	jhr.mr. T.A.J. van Asch van Wijck	AR(DT)	1442	55.96%	Zwolle	28/10/1884	algemeen	3,042	2,603	2,603	5,154	46	2	1,289
3.	mr. S.J. van Roijen	(AH)*	1115	43.27%	Zwolle	28/10/1884	algemeen	3,042	2,603	2,603	5,154	46	2	1,289
4.	mr. D.  Wicherlink	(AH)*	1111	43.11%	Zwolle	28/10/1884	algemeen	3,042	2,603	2,603	5,154	46	2	1,289
1.	A. baron van Dedem	AR(DT)	1581	54.15%	Zwolle	15/06/1886	algemeen	3,220	2,952	2,952	5,839	45	2	1,460
2.	jhr.mr. T.A.J. van Asch van Wijck	AR(DT)	1537	52.65%	Zwolle	15/06/1886	algemeen	3,220	2,952	2,952	5,839	45	2	1,460
3.	mr. R.A.  Fockema	(AH)*	1374	47.06%	Zwolle	15/06/1886	algemeen	3,220	2,952	2,952	5,839	45	2	1,460
4.	mr. D.  Wicherlink	(AH)*	1343	46.00%	Zwolle	15/06/1886	algemeen	3,220	2,952	2,952	5,839	45	2	1,460
1.	A. baron van Dedem	AR(DT)	1487	59.03%	Zwolle	01/09/1887	algemeen	3,193	2,550	2,550	5,038	42	2	1,260
2.	jhr.mr. T.A.J. van Asch van Wijck	AR(DT)	1442	57.24%	Zwolle	01/09/1887	algemeen	3,193	2,550	2,550	5,038	42	2	1,260
3.	mr. R.A.  Fockema		1052	41.76%	Zwolle	01/09/1887	algemeen	3,193	2,550	2,550	5,038	42	2	1,260
4.	mr. D.  Wicherlink		1038	41.21%	Zwolle	01/09/1887	algemeen	3,193	2,550	2,550	5,038	42	2	1,260
1.	mr. M.J. de Man		1256	90.82%	Almelo	27/08/1850	algemeen	1,412	1,387	1,387	1,383	2	1	692
2.	dr. W.R. baron van HoÃ«vell		644	46.57%	Almelo	27/08/1850	algemeen	1,412	1,387	1,387	1,383	2	1	692
3.	mr. B.G. ten Pol		633	45.77%	Almelo	27/08/1850	algemeen	1,412	1,387	1,387	1,383	2	1	692
4.	mr. G.  Groen van Prinsterer		50	3.62%	Almelo	27/08/1850	algemeen	1,412	1,387	1,387	1,383	2	1	692
5.	mr. Ã. baron van Mackay		49	3.54%	Almelo	27/08/1850	algemeen	1,412	1,387	1,387	1,383	2	1	692
6.	H.  Smelt		20	1.45%	Almelo	27/08/1850	algemeen	1,412	1,387	1,387	1,383	2	1	692
1.	dr. W.R. baron van HoÃ«vell		716	53.92%	Almelo	11/09/1850	herstemming	1,412	1,341	1,341	1,328	8	1	664
2.	mr. B.G. ten Pol		612	46.08%	Almelo	11/09/1850	herstemming	1,412	1,341	1,341	1,328	8	1	664
1.	dr. W.R. baron van HoÃ«vell		672	84.42%	Almelo	08/06/1852	periodiek	1,654	820	820	796	16	1	398
2.	mr. G.  Groen van Prinsterer		58	7.29%	Almelo	08/06/1852	periodiek	1,654	820	820	796	16	1	398
3.	G. graaf van Schimmelpenninck		27	3.39%	Almelo	08/06/1852	periodiek	1,654	820	820	796	16	1	398
1.	mr. M.J. de Man		805	57.77%	Almelo	17/05/1853	algemeen	1,651	1,397	1,397	2,787	7	2	697
2.	dr. W.R. baron van HoÃ«vell		777	55.76%	Almelo	17/05/1853	algemeen	1,651	1,397	1,397	2,787	7	2	697
3.	G. graaf van Schimmelpenninck		627	44.99%	Almelo	17/05/1853	algemeen	1,651	1,397	1,397	2,787	7	2	697
4.	S.A. van Hoogstraten		394	28.27%	Almelo	17/05/1853	algemeen	1,651	1,397	1,397	2,787	7	2	697
5.	J.T.  Roessingh Udink		159	11.41%	Almelo	17/05/1853	algemeen	1,651	1,397	1,397	2,787	7	2	697
1.	mr. M.J. de Man		664	55.61%	Almelo	13/06/1854	periodiek	1,651	1,199	1,201	1,194	6	1	597
2.	S.A. van Hoogstraten		472	39.53%	Almelo	13/06/1854	periodiek	1,651	1,199	1,201	1,194	6	1	597
3.	jhr. J.W. van Thye Hannes		28	2.35%	Almelo	13/06/1854	periodiek	1,651	1,199	1,201	1,194	6	1	597
1.	mr. G.M. van der Linden		702	56.07%	Almelo	19/01/1855	tussentijds	1,651	1,260	1,259	1,252	6	1	626
2.	G. graaf van Schimmelpenninck		540	43.13%	Almelo	19/01/1855	tussentijds	1,651	1,260	1,259	1,252	6	1	626
1.	dr. W.R. baron van HoÃ«vell		728	63.58%	Almelo	10/06/1856	periodiek	1,818	1,150	1,149	1,145	2	1	573
2.	mr. A.J.  Duymaer van Twist		397	34.67%	Almelo	10/06/1856	periodiek	1,818	1,150	1,149	1,145	2	1	573
1.	mr. G.M. van der Linden		586	78.87%	Almelo	08/06/1858	periodiek	1,835	758	758	743	15	1	372
2.	S.A. van Hoogstraten		111	14.94%	Almelo	08/06/1858	periodiek	1,835	758	758	743	15	1	372
1.	dr. W.R. baron van HoÃ«vell		812	66.07%	Almelo	12/06/1860	periodiek	1,876	1,239	1,240	1,229	8	1	615
2.	mr. B.  Brouwer		320	26.04%	Almelo	12/06/1860	periodiek	1,876	1,239	1,240	1,229	8	1	615
3.	mr. A.A. van Wulfften Palthe		44	3.58%	Almelo	12/06/1860	periodiek	1,876	1,239	1,240	1,229	8	1	615
